eid,doi,doi_url,title,source
2-s2.0-84977548584,10.1109/ICRA.2016.7487700,https://doi.org/10.1109/ICRA.2016.7487700,SoRo-Track: A two-axis soft robotic platform for solar tracking and building-integrated photovoltaic applications,Proceedings IEEE International Conference on Robotics and Automation
2-s2.0-84954063411,10.1109/MIAS.2015.2459097,https://doi.org/10.1109/MIAS.2015.2459097,A Fuzzy-Based Building Automation Control System: Optimizing the Level of Energy Performance and Comfort in an Office Space by Taking Advantage of Building Automation Systems and Solar Energy,IEEE Industry Applications Magazine
2-s2.0-85015184129,10.1109/WF-IoT.2016.7845436,https://doi.org/10.1109/WF-IoT.2016.7845436,Adaptive building-skin components as context-aware nodes in an extended cyber-physical network,2016 IEEE 3rd World Forum on Internet of Things Wf Iot 2016
2-s2.0-85015661313,10.1109/EDPC.2016.7851338,https://doi.org/10.1109/EDPC.2016.7851338,Concept for a virtual process data linkage of assembly stations and a dynamic envelope curve for process monitoring,2016 6th International Electric Drives Production Conference Edpc 2016 Proceedings
2-s2.0-84960894739,10.1109/ICCIS.2015.7274607,https://doi.org/10.1109/ICCIS.2015.7274607,Rapid prototyping for kinetic architecture,Proceedings of the 2015 7th IEEE International Conference on Cybernetics and Intelligent Systems Cis 2015 and Robotics Automation and Mechatronics Ram 2015
2-s2.0-85027938817,10.1109/LMWC.2015.2440652,https://doi.org/10.1109/LMWC.2015.2440652,A Highly Efficient CMOS Envelope Tracking Power Amplifier Using All Bias Node Controls,IEEE Microwave and Wireless Components Letters
2-s2.0-84940927271,10.1109/ACC.2015.7171091,https://doi.org/10.1109/ACC.2015.7171091,Adaptive envelope control design for a Buoyant Airborne wind energy system,Proceedings of the American Control Conference
2-s2.0-84942626398,10.1109/WAMICON.2015.7120372,https://doi.org/10.1109/WAMICON.2015.7120372,High efficiency multi-band envelope tracking power amplifier with tunable output frequency bands,2015 IEEE 16th Annual Wireless and Microwave Technology Conference Wamicon 2015
2-s2.0-84924301156,10.1109/ISICIR.2014.7029564,https://doi.org/10.1109/ISICIR.2014.7029564,Effect of adaptive envelope compression in simulated electric hearing in reverberation,Proceedings of the 14th International Symposium on Integrated Circuits Isic 2014
2-s2.0-84924973550,10.1109/IAS.2014.6978480,https://doi.org/10.1109/IAS.2014.6978480,Simulation and sensitivity analysis of a fuzzy-based building automation control system,2014 IEEE Industry Application Society Annual Meeting IAS 2014
2-s2.0-84911407048,10.1109/CVPR.2014.410,https://doi.org/10.1109/CVPR.2014.410,Efficient structured parsing of facades using dynamic programming,Proceedings of the IEEE Computer Society Conference on Computer Vision and Pattern Recognition
2-s2.0-84903825447,10.1109/EEEIC.2014.6835853,https://doi.org/10.1109/EEEIC.2014.6835853,Design of a fuzzy-based control system for energy saving and users comfort,2014 14th International Conference on Environment and Electrical Engineering Eeeic 2014 Conference Proceedings
2-s2.0-84903840062,10.1109/IGBSG.2014.6835241,https://doi.org/10.1109/IGBSG.2014.6835241,WSN-based intelligent visual performance management in tropical buildings,Proceedings of 2014 International Conference on Intelligent Green Building and Smart Grid Igbsg 2014
2-s2.0-84885625875,10.1109/IE.2013.23,https://doi.org/10.1109/IE.2013.23,No-mech kinetic responsive architecture: Kinetic responsive architecture with no mechanical parts,Proceedings 9th International Conference on Intelligent Environments Ie 2013
