eid,doi,doi_url,title,source
2-s2.0-85211459958,10.35378/gujs.1471707,https://doi.org/10.35378/gujs.1471707,Application of Biomimetic Strategies in Building Envelope Design for Water Harvesting,Gazi University Journal of Science
2-s2.0-85212765623,10.15627/JD.2024.24,https://doi.org/10.15627/JD.2024.24,Parametric Optimization Approach to Evaluate Dynamic Shading Within Double-Skin Insulated Glazed Units for Multi-Criteria Daylighting Performance in Tropics,Journal of Daylighting
2-s2.0-85217873829,10.15627/jd.2024.26,https://doi.org/10.15627/jd.2024.26,Design Alternatives of Light Shelves using Altmann Linkage,Journal of Daylighting
2-s2.0-105037767672,10.1386/aps_00112_1,https://doi.org/10.1386/aps_00112_1,Architecture as index: Precarity in Payatas,Art and the Public Sphere
2-s2.0-85209745683,10.1103/PhysRevFluids.9.114604,https://doi.org/10.1103/PhysRevFluids.9.114604,Large-scale turbulent pressure fluctuations revealed by Ned Kahn's artwork,Physical Review Fluids
2-s2.0-105018429412,10.1108/978-1-83549-818-720243007,https://doi.org/10.1108/978-1-83549-818-720243007,Biomimetic architecture: exploring adaptive facades inspired by nature,Intelligent Buildings and Infrastructure with Sustainable and Social Values Third Edition
2-s2.0-85206446952,10.1098/rsta.2024.0009,https://doi.org/10.1098/rsta.2024.0009,'Golden Ratio Yoshimura' for meta-stable and massively reconfigurable deployment,Philosophical Transactions of the Royal Society A Mathematical Physical and Engineering Sciences
2-s2.0-85207964682,10.18280/ijdne.190503,https://doi.org/10.18280/ijdne.190503,Influence of Italian Climatic Conditions on Performance of a 3D Printed Building Second-Skin Façade with 20% Gyroid Filling: Simulation Assessment,International Journal of Design and Nature and Ecodynamics
2-s2.0-85209090515,10.22337/2587-9618-2024-20-3-56-68,https://doi.org/10.22337/2587-9618-2024-20-3-56-68,NONLINEAR DYNAMIC ANALYSIS OF WIND ACTIONS ON A CABLE-STAYED GLASS FAÇADE SYSTEM,International Journal for Computational Civil and Structural Engineering
2-s2.0-85203747617,10.4018/979-8-3693-3200-9.ch015,https://doi.org/10.4018/979-8-3693-3200-9.ch015,The compatibility of thermal and acoustic insulation in the façades external renovation in residential buildings,Design Strategies for Efficient and Sustainable Building Facilities
2-s2.0-85196121888,10.13189/cea.2024.120415,https://doi.org/10.13189/cea.2024.120415,Application of Kinetic Facades and Its Impact on Daylighting Performance: A Systematic Literature Review,Civil Engineering and Architecture
2-s2.0-85209787539,10.56261/jars.v21.264544,https://doi.org/10.56261/jars.v21.264544,The development of a Modular Adaptive Facade System Based on Pre-Calculated Light Values Through Parametric Models and Real-Time Light Sensors,Journal of Architectural Planning Research and Studies
2-s2.0-85198326903,10.22320/07190700.2024.14.01.03,https://doi.org/10.22320/07190700.2024.14.01.03,ENHANCING ENERGY EFFICIENCY IN GLASS FACADES THROUGH BIOMIMETIC DESIGN STRATEGIES,Habitat Sustentable
2-s2.0-85194831374,10.15627/jd.2024.5,https://doi.org/10.15627/jd.2024.5,Enhancing Visual Comfort and Energy Efficiency in Office Lighting Using Parametric-Generative Design Approach for Interactive Kinetic Louvers,Journal of Daylighting
2-s2.0-85197406007,10.2507/IJSIMM23-2-687,https://doi.org/10.2507/IJSIMM23-2-687,SIMULATION STUDY ON DYNAMIC ENVELOPE AND INTERFERENCE CHECK OF STITCH WIRE,International Journal of Simulation Modelling
2-s2.0-85162678127,10.1108/OHI-04-2023-0074,https://doi.org/10.1108/OHI-04-2023-0074,Contextualized computations: a multi-objective optimization approach for designing contextually responsive building envelopes,Open House International
2-s2.0-85185021235,10.21608/auej.2023.243338.1449,https://doi.org/10.21608/auej.2023.243338.1449,ENHANCING ENERGY CONSUMPTION IN EGYPT WITHIN ADAPTIVE FACADE TECHNIQUES,Journal of Al Azhar University Engineering Sector
2-s2.0-85213042914,10.62476/ndi83567,https://doi.org/10.62476/ndi83567,"BIOMIMETIC APPROACH FOR ADAPTIVE, RESPONSIVE AND KINETIC BUILDING FACADES: A BIBLIOMETRIC REVIEW OF EMERGING TRENDS",New Design Ideas
2-s2.0-85178491291,10.13189/cea.2024.120125,https://doi.org/10.13189/cea.2024.120125,An Approach to Using Shape Memory Alloys in Kinetic Facades to Improve the Thermal Performance of Office Building Spaces,Civil Engineering and Architecture
2-s2.0-85209815164,10.52842/conf.ecaade.2024.1.431,https://doi.org/10.52842/conf.ecaade.2024.1.431,Cast Adaptive/Kinetic Façades The application of sand casting on manufacturing the adaptive/kinetic facades,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85190757691,10.46855/energy-proceedings-10969,https://doi.org/10.46855/energy-proceedings-10969,Application Potential Analysis of a New Dynamic Building Envelope in Public Buildings,Energy Proceedings
2-s2.0-85202079838,10.1108/SASBE-03-2024-0090,https://doi.org/10.1108/SASBE-03-2024-0090,Biomimetic kinetic façade as a real-time daylight control: complex form versus simple form with proper kinetic behavior,Smart and Sustainable Built Environment
2-s2.0-85190548776,10.18848/2325-128X/CGP/v18i02/1-30,https://doi.org/10.18848/2325-128X/CGP/v18i02/1-30,A Transdisciplinary Approach to Sustainable Architecture: Integrating Kinetic Shading Systems in Architectural Pedagogy,International Journal of Design Education
2-s2.0-85210560256,10.23919/ANNSIM61499.2024.10732810,https://doi.org/10.23919/ANNSIM61499.2024.10732810,Dynamic Insulated Shutter System for a Double-Layer Building Façade: a Case Study with Physical Prototype,Annsim 2024 Proceedings of the 2024 Annual Modeling and Simulation Conference
2-s2.0-105025595286,10.58491/2735-4202.3134,https://doi.org/10.58491/2735-4202.3134,Multiobjective Approach for Optimizing Buildings’ Forms and Kinetic Façade Systems in Office Buildings,Mej Mansoura Engineering Journal
2-s2.0-85210040944,10.37868/sei.v6i2.id367,https://doi.org/10.37868/sei.v6i2.id367,Quantum potential energy: Adaptive facades in architecture,Sustainable Engineering and Innovation
2-s2.0-85202450668,10.23919/SpliTech61897.2024.10612439,https://doi.org/10.23919/SpliTech61897.2024.10612439,Traditional and Bioclimatic Design for the Energy Retrofit of Existing Buildings,2024 9th International Conference on Smart and Sustainable Technologies Splitech 2024
2-s2.0-85198082947,10.15627/jd.2024.9,https://doi.org/10.15627/jd.2024.9,Designerly Approach to Design Responsive Façade for Occupant Visual Comfort in Different Latitudes,Journal of Daylighting
2-s2.0-85209784237,10.52842/conf.ecaade.2024.1.273,https://doi.org/10.52842/conf.ecaade.2024.1.273,Preliminary Energy Simulations of Smart Materials on Building Facade: A hypothetical case study to determined energy performance of smart materials,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85199805494,10.32604/fhmt.2024.051541,https://doi.org/10.32604/fhmt.2024.051541,Performance Study of Dynamic Intake and Exhaust Façades in Hot and Dry Climates: Iraq Case Study,Frontiers in Heat and Mass Transfer
2-s2.0-85202443656,10.23919/SpliTech61897.2024.10612450,https://doi.org/10.23919/SpliTech61897.2024.10612450,Parametric Design of an Adaptive Shading Solution for an Overheated Residential High-Rise: A Digital Fabrication Approach,2024 9th International Conference on Smart and Sustainable Technologies Splitech 2024
2-s2.0-85216708241,10.31399/asm.cp.smst2024p0064,https://doi.org/10.31399/asm.cp.smst2024p0064,A self-regulating device passively activated by an SMA for solar responsive shading,International Conference on Shape Memory and Superelastic Technologies Smst 2024
2-s2.0-85210586773,10.23919/ANNSIM61499.2024.10732831,https://doi.org/10.23919/ANNSIM61499.2024.10732831,Designing For Daylight: An Exploration of Origami-Inspired Interior Shading Screens,Annsim 2024 Proceedings of the 2024 Annual Modeling and Simulation Conference
2-s2.0-85209773472,10.52842/conf.ecaade.2024.1.361,https://doi.org/10.52842/conf.ecaade.2024.1.361,Climate-responsive Hygroscopic: Wood Bilayers Programmed via Laser Modification,Proceedings of the International Conference on Education and Research in Computer Aided Architectural Design in Europe
2-s2.0-85217350242,10.1201/9781003434313-4,https://doi.org/10.1201/9781003434313-4,Thermo Bi-Metal: A Sustainable Biomaterial for Breathing Façade,Advances in Sustainable Biomaterials Bioprocessing 4 0 Characterizations and Applications
2-s2.0-85204828546,10.1201/9781003415695-6,https://doi.org/10.1201/9781003415695-6,Responsive Building Components and Systems,Thermal Evaluation of Indoor Climate and Energy Storage in Buildings
2-s2.0-85194749202,10.1117/12.3010949,https://doi.org/10.1117/12.3010949,Robust Control of Friction-Driven Reconfigurable Adaptive Structures,Proceedings of SPIE the International Society for Optical Engineering
2-s2.0-85207520247,10.1049/icp.2024.2682,https://doi.org/10.1049/icp.2024.2682,ENERGY ANALYSIS OF BUILDINGS WITH LARGE GLAZED SURFACES,Iet Conference Proceedings
2-s2.0-85213308925,10.5109/7323364,https://doi.org/10.5109/7323364,Optimizing Building Envelope Features: Towards Climate Responsive Energy Efficient Buildings in Hot Climates,International Exchange and Innovation Conference on Engineering and Sciences
2-s2.0-85192763646,10.14455/ISEC.2024.11(1).AAE-10,https://doi.org/10.14455/ISEC.2024.11(1).AAE-10,"KINETIC ARCHITECTURE AS A RESPONSE TO ADAPTIVE BEHAVIOR TO CLIMATE, A CASE STUDY THROUGH VIRTUAL MODELS",Proceedings of International Structural Engineering and Construction
